time,X_ref,dX_ref,D_ref
150.28,1.51,0.02,0.38
150.29,1.51,0.02,0.38
150.3,1.51,0.02,0.38
150.31,1.51,0.02,0.38
150.32,1.51,0.02,0.38
150.33,1.51,0.02,0.38
150.34,1.51,0.02,0.38
150.35,1.51,0.02,0.38
150.36,1.51,0.02,0.38
150.37,1.51,0.02,0.38
150.38,1.51,0.02,0.38
150.39,1.51,0.02,0.38
150.4,1.51,0.02,0.38
150.41,1.51,0.02,0.38
150.42,1.51,0.02,0.38
150.43,1.51,0.02,0.38
150.44,1.51,0.02,0.38
150.45,1.51,0.02,0.38
150.46,1.52,0.02,0.38
150.47,1.52,0.02,0.38
150.48,1.52,0.02,0.38
150.49,1.52,0.03,0.38
150.5,1.52,0.03,0.38
150.51,1.52,0.03,0.38
150.52,1.52,0.03,0.38
150.53,1.52,0.03,0.38
150.54,1.52,0.03,0.38
150.55,1.52,0.03,0.38
150.56,1.52,0.03,0.38
150.57,1.52,0.03,0.38
150.58,1.52,0.03,0.38
150.59,1.52,0.03,0.38
150.6,1.52,0.03,0.38
150.61,1.52,0.03,0.38
150.62,1.52,0.03,0.38
150.63,1.52,0.03,0.38
150.64,1.52,0.03,0.38
150.65,1.52,0.03,0.38
150.66,1.52,0.03,0.38
150.67,1.52,0.03,0.38
150.68,1.52,0.03,0.38
150.69,1.52,0.03,0.38
150.7,1.52,0.03,0.38
150.71,1.52,0.03,0.38
150.72,1.52,0.03,0.38
150.73,1.52,0.03,0.38
150.74,1.52,0.03,0.38
150.75,1.52,0.03,0.38
150.76,1.52,0.03,0.38
150.77,1.52,0.03,0.38
150.78,1.52,0.03,0.38
150.79,1.52,0.03,0.38
150.8,1.52,0.03,0.38
150.81,1.52,0.03,0.38
150.82,1.53,0.03,0.38
150.83,1.53,0.03,0.38
150.84,1.53,0.03,0.38
150.85,1.53,0.03,0.38
150.86,1.53,0.03,0.38
150.87,1.53,0.03,0.38
150.88,1.53,0.03,0.38
150.89,1.53,0.03,0.38
150.9,1.53,0.03,0.38
150.91,1.53,0.03,0.38
150.92,1.53,0.03,0.38
150.93,1.53,0.03,0.38
150.94,1.53,0.03,0.38
150.95,1.53,0.03,0.38
150.96,1.53,0.03,0.38
150.97,1.53,0.03,0.38
150.98,1.53,0.03,0.38
150.99,1.53,0.03,0.38
151.0,1.53,0.03,0.38
151.01,1.53,0.03,0.38
151.02,1.53,0.04,0.38
151.03,1.53,0.04,0.37
151.04,1.53,0.04,0.37
151.05,1.53,0.04,0.37
151.06,1.53,0.04,0.37
151.07,1.53,0.04,0.37
151.08,1.53,0.04,0.37
151.09,1.53,0.04,0.37
151.1,1.53,0.04,0.37
151.11,1.54,0.04,0.37
151.12,1.54,0.04,0.37
151.13,1.54,0.04,0.37
151.14,1.54,0.04,0.37
151.15,1.54,0.04,0.37
151.16,1.54,0.04,0.37
151.17,1.54,0.04,0.37
151.18,1.54,0.04,0.37
151.19,1.54,0.04,0.37
151.2,1.54,0.04,0.37
151.21,1.54,0.04,0.37
151.22,1.54,0.04,0.37
151.23,1.54,0.04,0.37
151.24,1.54,0.04,0.37
151.25,1.54,0.04,0.37
151.26,1.54,0.04,0.37
151.27,1.54,0.04,0.37
151.28,1.54,0.04,0.37
151.29,1.54,0.04,0.37
151.3,1.54,0.04,0.37
151.31,1.54,0.04,0.37
151.32,1.54,0.04,0.37
151.33,1.54,0.04,0.37
151.34,1.54,0.04,0.37
151.35,1.54,0.04,0.37
151.36,1.54,0.04,0.37
151.37,1.55,0.04,0.37
151.38,1.55,0.04,0.37
151.39,1.55,0.04,0.37
151.4,1.55,0.04,0.37
151.41,1.55,0.04,0.37
151.42,1.55,0.04,0.37
151.43,1.55,0.04,0.37
151.44,1.55,0.04,0.37
151.45,1.55,0.04,0.37
151.46,1.55,0.04,0.37
151.47,1.55,0.04,0.37
151.48,1.55,0.04,0.37
151.49,1.55,0.04,0.37
151.5,1.55,0.04,0.37
151.51,1.55,0.04,0.37
151.52,1.55,0.04,0.37
151.53,1.55,0.04,0.37
151.54,1.55,0.04,0.37
151.55,1.55,0.04,0.37
151.56,1.55,0.05,0.37
151.57,1.55,0.05,0.37
151.58,1.55,0.05,0.37
151.59,1.55,0.05,0.37
151.6,1.56,0.05,0.37
151.61,1.56,0.05,0.37
151.62,1.56,0.05,0.37
151.63,1.56,0.05,0.37
151.64,1.56,0.05,0.37
151.65,1.56,0.05,0.37
151.66,1.56,0.05,0.37
151.67,1.56,0.05,0.37
151.68,1.56,0.05,0.37
151.69,1.56,0.05,0.37
151.7,1.56,0.05,0.37
151.71,1.56,0.05,0.37
151.72,1.56,0.05,0.37
151.73,1.56,0.05,0.37
151.74,1.56,0.05,0.37
151.75,1.56,0.05,0.37
151.76,1.56,0.05,0.37
151.77,1.56,0.05,0.37
151.78,1.56,0.05,0.37
151.79,1.56,0.05,0.37
151.8,1.56,0.05,0.37
151.81,1.57,0.05,0.37
151.82,1.57,0.05,0.37
151.83,1.57,0.05,0.37
151.84,1.57,0.05,0.37
151.85,1.57,0.05,0.37
151.86,1.57,0.05,0.37
151.87,1.57,0.05,0.37
151.88,1.57,0.05,0.37
151.89,1.57,0.05,0.37
151.9,1.57,0.05,0.37
151.91,1.57,0.05,0.37
151.92,1.57,0.05,0.37
151.93,1.57,0.05,0.37
151.94,1.57,0.05,0.37
151.95,1.57,0.05,0.37
151.96,1.57,0.05,0.36
151.97,1.57,0.05,0.36
151.98,1.57,0.05,0.36
151.99,1.57,0.05,0.36
152.0,1.58,0.05,0.36
152.01,1.58,0.05,0.36
152.02,1.58,0.05,0.36
152.03,1.58,0.05,0.36
152.04,1.58,0.05,0.36
152.05,1.58,0.05,0.36
152.06,1.58,0.05,0.36
152.07,1.58,0.05,0.36
152.08,1.58,0.05,0.36
152.09,1.58,0.05,0.36
152.1,1.58,0.05,0.36
152.11,1.58,0.05,0.36
152.12,1.58,0.05,0.36
152.13,1.58,0.05,0.36
152.14,1.58,0.06,0.36
152.15,1.58,0.06,0.36
152.16,1.58,0.06,0.36
152.17,1.58,0.06,0.36
152.18,1.58,0.06,0.36
152.19,1.59,0.06,0.36
152.2,1.59,0.06,0.36
152.21,1.59,0.06,0.36
152.22,1.59,0.06,0.36
152.23,1.59,0.06,0.36
152.24,1.59,0.06,0.36
152.25,1.59,0.06,0.36
152.26,1.59,0.06,0.36
152.27,1.59,0.06,0.36
152.28,1.59,0.06,0.36
152.29,1.59,0.06,0.36
152.3,1.59,0.06,0.36
152.31,1.59,0.06,0.36
152.32,1.59,0.06,0.36
152.33,1.59,0.06,0.36
152.34,1.59,0.06,0.36
152.35,1.59,0.06,0.36
152.36,1.6,0.06,0.36
152.37,1.6,0.06,0.36
152.38,1.6,0.06,0.36
152.39,1.6,0.06,0.36
152.4,1.6,0.06,0.36
152.41,1.6,0.06,0.36
152.42,1.6,0.06,0.36
152.43,1.6,0.06,0.36
152.44,1.6,0.06,0.36
152.45,1.6,0.06,0.36
152.46,1.6,0.06,0.36
152.47,1.6,0.06,0.36
152.48,1.6,0.06,0.36
152.49,1.6,0.06,0.36
152.5,1.6,0.06,0.36
152.51,1.6,0.06,0.36
152.52,1.6,0.06,0.36
152.53,1.61,0.06,0.36
152.54,1.61,0.06,0.36
152.55,1.61,0.06,0.36
152.56,1.61,0.06,0.36
152.57,1.61,0.06,0.36
152.58,1.61,0.06,0.36
152.59,1.61,0.06,0.36
152.6,1.61,0.06,0.36
152.61,1.61,0.06,0.36
152.62,1.61,0.06,0.36
152.63,1.61,0.06,0.36
152.64,1.61,0.06,0.36
152.65,1.61,0.06,0.36
152.66,1.61,0.06,0.36
152.67,1.61,0.06,0.36
152.68,1.61,0.06,0.36
152.69,1.62,0.06,0.36
152.7,1.62,0.06,0.36
152.71,1.62,0.06,0.36
152.72,1.62,0.06,0.36
152.73,1.62,0.06,0.36
152.74,1.62,0.06,0.36
152.75,1.62,0.06,0.36
152.76,1.62,0.06,0.36
152.77,1.62,0.07,0.36
152.78,1.62,0.07,0.36
152.79,1.62,0.07,0.36
152.8,1.62,0.07,0.36
152.81,1.62,0.07,0.36
152.82,1.62,0.07,0.36
152.83,1.62,0.07,0.36
152.84,1.63,0.07,0.36
152.85,1.63,0.07,0.36
152.86,1.63,0.07,0.36
152.87,1.63,0.07,0.36
152.88,1.63,0.07,0.36
152.89,1.63,0.07,0.36
152.9,1.63,0.07,0.36
152.91,1.63,0.07,0.36
152.92,1.63,0.07,0.36
152.93,1.63,0.07,0.36
152.94,1.63,0.07,0.36
152.95,1.63,0.07,0.36
152.96,1.63,0.07,0.36
152.97,1.63,0.07,0.36
152.98,1.63,0.07,0.36
152.99,1.64,0.07,0.36
153.0,1.64,0.07,0.36
153.01,1.64,0.07,0.36
153.02,1.64,0.07,0.36
153.03,1.64,0.07,0.36
153.04,1.64,0.07,0.36
153.05,1.64,0.07,0.36
153.06,1.64,0.07,0.36
153.07,1.64,0.07,0.36
153.08,1.64,0.07,0.36
153.09,1.64,0.07,0.36
153.1,1.64,0.07,0.36
153.11,1.64,0.07,0.36
153.12,1.64,0.07,0.36
153.13,1.64,0.07,0.36
153.14,1.65,0.07,0.36
153.15,1.65,0.07,0.36
153.16,1.65,0.07,0.36
153.17,1.65,0.07,0.35
153.18,1.65,0.07,0.35
153.19,1.65,0.07,0.35
153.2,1.65,0.07,0.35
153.21,1.65,0.07,0.35
153.22,1.65,0.07,0.35
153.23,1.65,0.07,0.35
153.24,1.65,0.07,0.35
153.25,1.65,0.07,0.35
153.26,1.65,0.07,0.35
153.27,1.65,0.07,0.35
153.28,1.66,0.07,0.35
153.29,1.66,0.07,0.35
153.3,1.66,0.07,0.35
153.31,1.66,0.07,0.35
153.32,1.66,0.07,0.35
153.33,1.66,0.07,0.35
153.34,1.66,0.07,0.35
153.35,1.66,0.07,0.35
153.36,1.66,0.07,0.35
153.37,1.66,0.07,0.35
153.38,1.66,0.07,0.35
153.39,1.66,0.07,0.35
153.4,1.66,0.07,0.35
153.41,1.67,0.07,0.35
153.42,1.67,0.07,0.35
153.43,1.67,0.07,0.35
153.44,1.67,0.07,0.35
153.45,1.67,0.07,0.35
153.46,1.67,0.07,0.35
153.47,1.67,0.08,0.35
153.48,1.67,0.08,0.35
153.49,1.67,0.08,0.35
153.5,1.67,0.08,0.35
153.51,1.67,0.08,0.35
153.52,1.67,0.08,0.35
153.53,1.67,0.08,0.35
153.54,1.67,0.08,0.35
153.55,1.68,0.08,0.35
153.56,1.68,0.08,0.35
153.57,1.68,0.08,0.35
153.58,1.68,0.08,0.35
153.59,1.68,0.08,0.35
153.6,1.68,0.08,0.35
153.61,1.68,0.08,0.35
153.62,1.68,0.08,0.35
153.63,1.68,0.08,0.35
153.64,1.68,0.08,0.35
153.65,1.68,0.08,0.35
153.66,1.68,0.08,0.35
153.67,1.68,0.08,0.35
153.68,1.69,0.08,0.35
153.69,1.69,0.08,0.35
153.7,1.69,0.08,0.35
153.71,1.69,0.08,0.35
153.72,1.69,0.08,0.35
153.73,1.69,0.08,0.35
153.74,1.69,0.08,0.35
153.75,1.69,0.08,0.35
153.76,1.69,0.08,0.35
153.77,1.69,0.08,0.35
153.78,1.69,0.08,0.35
153.79,1.69,0.08,0.35
153.8,1.7,0.08,0.35
153.81,1.7,0.08,0.35
153.82,1.7,0.08,0.35
153.83,1.7,0.08,0.35
153.84,1.7,0.08,0.35
153.85,1.7,0.08,0.35
153.86,1.7,0.08,0.35
153.87,1.7,0.08,0.35
153.88,1.7,0.08,0.35
153.89,1.7,0.08,0.35
153.9,1.7,0.08,0.35
153.91,1.7,0.08,0.35
153.92,1.7,0.08,0.35
153.93,1.71,0.08,0.35
153.94,1.71,0.08,0.35
153.95,1.71,0.08,0.35
153.96,1.71,0.08,0.35
153.97,1.71,0.08,0.35
153.98,1.71,0.08,0.35
153.99,1.71,0.08,0.35
154.0,1.71,0.08,0.35
154.01,1.71,0.08,0.35
154.02,1.71,0.08,0.35
154.03,1.71,0.08,0.35
154.04,1.71,0.08,0.35
154.05,1.72,0.08,0.35
154.06,1.72,0.08,0.35
154.07,1.72,0.08,0.35
154.08,1.72,0.08,0.35
154.09,1.72,0.08,0.35
154.1,1.72,0.08,0.35
154.11,1.72,0.08,0.35
154.12,1.72,0.08,0.35
154.13,1.72,0.08,0.35
154.14,1.72,0.08,0.35
154.15,1.72,0.08,0.35
154.16,1.72,0.08,0.35
154.17,1.73,0.08,0.35
154.18,1.73,0.08,0.35
154.19,1.73,0.08,0.35
154.2,1.73,0.08,0.35
154.21,1.73,0.08,0.35
154.22,1.73,0.08,0.35
154.23,1.73,0.08,0.35
154.24,1.73,0.08,0.35
154.25,1.73,0.08,0.35
154.26,1.73,0.08,0.35
154.27,1.73,0.08,0.35
154.28,1.73,0.08,0.35
154.29,1.74,0.08,0.35
154.3,1.74,0.08,0.35
154.31,1.74,0.09,0.35
154.32,1.74,0.09,0.35
154.33,1.74,0.09,0.35
154.34,1.74,0.09,0.35
154.35,1.74,0.09,0.35
154.36,1.74,0.09,0.35
154.37,1.74,0.09,0.35
154.38,1.74,0.09,0.35
154.39,1.74,0.09,0.35
154.4,1.74,0.09,0.35
154.41,1.75,0.09,0.35
154.42,1.75,0.09,0.35
154.43,1.75,0.09,0.35
154.44,1.75,0.09,0.35
154.45,1.75,0.09,0.35
154.46,1.75,0.09,0.35
154.47,1.75,0.09,0.35
154.48,1.75,0.09,0.35
154.49,1.75,0.09,0.35
154.5,1.75,0.09,0.35
154.51,1.75,0.09,0.35
154.52,1.76,0.09,0.35
154.53,1.76,0.09,0.35
154.54,1.76,0.09,0.35
154.55,1.76,0.09,0.35
154.56,1.76,0.09,0.35
154.57,1.76,0.09,0.35
154.58,1.76,0.09,0.35
154.59,1.76,0.09,0.35
154.6,1.76,0.09,0.35
154.61,1.76,0.09,0.35
154.62,1.76,0.09,0.35
154.63,1.76,0.09,0.35
154.64,1.77,0.09,0.35
154.65,1.77,0.09,0.35
154.66,1.77,0.09,0.35
154.67,1.77,0.09,0.35
154.68,1.77,0.09,0.35
154.69,1.77,0.09,0.35
154.7,1.77,0.09,0.35
154.71,1.77,0.09,0.35
154.72,1.77,0.09,0.35
154.73,1.77,0.09,0.35
154.74,1.77,0.09,0.35
154.75,1.78,0.09,0.35
154.76,1.78,0.09,0.35
154.77,1.78,0.09,0.35
154.78,1.78,0.09,0.35
154.79,1.78,0.09,0.35
154.8,1.78,0.09,0.35
154.81,1.78,0.09,0.35
154.82,1.78,0.09,0.35
154.83,1.78,0.09,0.35
154.84,1.78,0.09,0.35
154.85,1.78,0.09,0.35
154.86,1.79,0.09,0.35
154.87,1.79,0.09,0.35
154.88,1.79,0.09,0.35
154.89,1.79,0.09,0.35
154.9,1.79,0.09,0.35
154.91,1.79,0.09,0.35
154.92,1.79,0.09,0.35
154.93,1.79,0.09,0.35
154.94,1.79,0.09,0.35
154.95,1.79,0.09,0.35
154.96,1.79,0.09,0.35
154.97,1.8,0.09,0.35
154.98,1.8,0.09,0.35
154.99,1.8,0.09,0.35
155.0,1.8,0.09,0.35
155.01,1.8,0.09,0.35
155.02,1.8,0.09,0.35
155.03,1.8,0.09,0.35
155.04,1.8,0.09,0.35
155.05,1.8,0.09,0.35
155.06,1.8,0.09,0.35
155.07,1.8,0.09,0.35
155.08,1.81,0.09,0.35
155.09,1.81,0.09,0.35
155.1,1.81,0.09,0.35
155.11,1.81,0.09,0.35
155.12,1.81,0.09,0.35
155.13,1.81,0.09,0.35
155.14,1.81,0.09,0.35
155.15,1.81,0.09,0.35
155.16,1.81,0.09,0.35
155.17,1.81,0.09,0.35
155.18,1.81,0.09,0.35
155.19,1.82,0.09,0.35
155.2,1.82,0.09,0.35
155.21,1.82,0.09,0.35
155.22,1.82,0.09,0.35
155.23,1.82,0.09,0.35
155.24,1.82,0.09,0.35
155.25,1.82,0.09,0.35
155.26,1.82,0.09,0.35
155.27,1.82,0.09,0.35
155.28,1.82,0.09,0.35
155.29,1.82,0.09,0.35
155.3,1.83,0.09,0.35
155.31,1.83,0.09,0.35
155.32,1.83,0.09,0.35
155.33,1.83,0.09,0.35
155.34,1.83,0.09,0.35
155.35,1.83,0.09,0.35
155.36,1.83,0.09,0.35
155.37,1.83,0.09,0.35
155.38,1.83,0.09,0.35
155.39,1.83,0.09,0.35
155.4,1.84,0.09,0.35
155.41,1.84,0.09,0.35
155.42,1.84,0.09,0.35
155.43,1.84,0.09,0.35
155.44,1.84,0.09,0.35
155.45,1.84,0.09,0.35
155.46,1.84,0.09,0.35
155.47,1.84,0.09,0.35
155.48,1.84,0.09,0.35
155.49,1.84,0.09,0.35
155.5,1.84,0.1,0.35
155.51,1.85,0.1,0.35
155.52,1.85,0.1,0.35
155.53,1.85,0.1,0.35
155.54,1.85,0.1,0.35
155.55,1.85,0.1,0.35
155.56,1.85,0.1,0.35
155.57,1.85,0.1,0.35
155.58,1.85,0.1,0.35
155.59,1.85,0.1,0.35
155.6,1.85,0.1,0.35
155.61,1.86,0.1,0.35
155.62,1.86,0.1,0.35
155.63,1.86,0.1,0.35
155.64,1.86,0.1,0.35
155.65,1.86,0.1,0.35
155.66,1.86,0.1,0.35
155.67,1.86,0.1,0.35
155.68,1.86,0.1,0.35
155.69,1.86,0.1,0.35
155.7,1.86,0.1,0.35
155.71,1.86,0.1,0.35
155.72,1.87,0.1,0.35
155.73,1.87,0.1,0.35
155.74,1.87,0.1,0.35
155.75,1.87,0.1,0.35
155.76,1.87,0.1,0.35
155.77,1.87,0.1,0.35
155.78,1.87,0.1,0.35
155.79,1.87,0.1,0.35
155.8,1.87,0.1,0.35
155.81,1.87,0.1,0.35
155.82,1.88,0.1,0.35
155.83,1.88,0.1,0.35
155.84,1.88,0.1,0.35
155.85,1.88,0.1,0.35
155.86,1.88,0.1,0.35
155.87,1.88,0.1,0.35
155.88,1.88,0.1,0.35
155.89,1.88,0.1,0.35
155.9,1.88,0.1,0.35
155.91,1.88,0.1,0.35
155.92,1.89,0.1,0.35
155.93,1.89,0.1,0.35
155.94,1.89,0.1,0.35
155.95,1.89,0.1,0.35
155.96,1.89,0.1,0.35
155.97,1.89,0.1,0.35
155.98,1.89,0.1,0.35
155.99,1.89,0.1,0.35
156.0,1.89,0.1,0.35
156.01,1.89,0.1,0.35
156.02,1.89,0.1,0.35
156.03,1.9,0.1,0.35
156.04,1.9,0.1,0.35
156.05,1.9,0.1,0.35
156.06,1.9,0.1,0.35
156.07,1.9,0.1,0.35
156.08,1.9,0.1,0.35
156.09,1.9,0.1,0.35
156.1,1.9,0.1,0.35
156.11,1.9,0.1,0.35
156.12,1.9,0.1,0.35
156.13,1.91,0.1,0.35
156.14,1.91,0.1,0.35
156.15,1.91,0.1,0.35
156.16,1.91,0.1,0.35
156.17,1.91,0.1,0.35
156.18,1.91,0.1,0.35
156.19,1.91,0.1,0.35
156.2,1.91,0.1,0.35
156.21,1.91,0.1,0.35
156.22,1.91,0.1,0.35
156.23,1.92,0.1,0.35
156.24,1.92,0.1,0.35
156.25,1.92,0.1,0.35
156.26,1.92,0.1,0.35
156.27,1.92,0.1,0.35
156.28,1.92,0.1,0.35
156.29,1.92,0.1,0.35
156.3,1.92,0.1,0.35
156.31,1.92,0.1,0.35
156.32,1.92,0.1,0.35
156.33,1.93,0.1,0.35
156.34,1.93,0.1,0.35
156.35,1.93,0.1,0.35
156.36,1.93,0.1,0.35
156.37,1.93,0.1,0.35
156.38,1.93,0.1,0.35
156.39,1.93,0.1,0.35
156.4,1.93,0.1,0.35
156.41,1.93,0.1,0.35
156.42,1.93,0.1,0.35
156.43,1.94,0.1,0.35
156.44,1.94,0.1,0.35
156.45,1.94,0.1,0.35
156.46,1.94,0.1,0.35
156.47,1.94,0.1,0.35
156.48,1.94,0.1,0.35
156.49,1.94,0.1,0.35
156.5,1.94,0.1,0.35
156.51,1.94,0.1,0.35
156.52,1.94,0.1,0.35
156.53,1.95,0.1,0.35
156.54,1.95,0.1,0.35
156.55,1.95,0.1,0.35
156.56,1.95,0.1,0.35
156.57,1.95,0.1,0.35
156.58,1.95,0.1,0.35
156.59,1.95,0.1,0.35
156.6,1.95,0.1,0.35
156.61,1.95,0.1,0.35
156.62,1.95,0.1,0.35
156.63,1.96,0.1,0.35
156.64,1.96,0.1,0.35
156.65,1.96,0.1,0.35
156.66,1.96,0.1,0.35
156.67,1.96,0.1,0.35
156.68,1.96,0.1,0.35
156.69,1.96,0.1,0.35
156.7,1.96,0.1,0.35
156.71,1.96,0.1,0.35
156.72,1.96,0.1,0.35
156.73,1.97,0.1,0.35
156.74,1.97,0.1,0.35
156.75,1.97,0.1,0.35
156.76,1.97,0.1,0.35
156.77,1.97,0.1,0.35
156.78,1.97,0.1,0.35
156.79,1.97,0.1,0.35
156.8,1.97,0.1,0.35
156.81,1.97,0.1,0.35
156.82,1.97,0.1,0.35
156.83,1.98,0.1,0.35
156.84,1.98,0.1,0.35
156.85,1.98,0.1,0.35
156.86,1.98,0.1,0.35
156.87,1.98,0.1,0.35
156.88,1.98,0.1,0.35
156.89,1.98,0.1,0.35
156.9,1.98,0.1,0.35
156.91,1.98,0.1,0.35
156.92,1.98,0.1,0.35
156.93,1.99,0.1,0.35
156.94,1.99,0.1,0.35
156.95,1.99,0.1,0.35
156.96,1.99,0.1,0.35
156.97,1.99,0.1,0.35
156.98,1.99,0.1,0.35
156.99,1.99,0.1,0.35
157.0,1.99,0.1,0.35
157.01,1.99,0.1,0.35
157.02,1.99,0.1,0.35
157.03,2.0,0.1,0.35
157.04,2.0,0.1,0.35
157.05,2.0,0.1,0.35
157.06,2.0,0.1,0.35
157.07,2.0,0.1,0.35
157.08,2.0,0.1,0.35
157.09,2.0,0.1,0.35
157.1,2.0,0.1,0.35
157.11,2.0,0.1,0.35
157.12,2.0,0.1,0.35
157.13,2.01,0.1,0.35
157.14,2.01,0.1,0.35
157.15,2.01,0.1,0.35
157.16,2.01,0.1,0.35
157.17,2.01,0.1,0.35
157.18,2.01,0.1,0.35
157.19,2.01,0.1,0.35
157.2,2.01,0.1,0.35
157.21,2.01,0.1,0.35
157.22,2.01,0.1,0.35
157.23,2.02,0.1,0.35
157.24,2.02,0.1,0.35
157.25,2.02,0.1,0.35
157.26,2.02,0.1,0.35
157.27,2.02,0.1,0.35
157.28,2.02,0.1,0.35
157.29,2.02,0.1,0.35
157.3,2.02,0.1,0.35
157.31,2.02,0.1,0.35
157.32,2.02,0.1,0.35
157.33,2.03,0.1,0.35
157.34,2.03,0.1,0.35
157.35,2.03,0.1,0.35
157.36,2.03,0.1,0.35
157.37,2.03,0.1,0.35
157.38,2.03,0.1,0.35
157.39,2.03,0.1,0.35
157.4,2.03,0.1,0.35
157.41,2.03,0.1,0.35
157.42,2.03,0.1,0.35
157.43,2.04,0.1,0.35
157.44,2.04,0.1,0.35
157.45,2.04,0.1,0.35
157.46,2.04,0.1,0.35
157.47,2.04,0.1,0.35
157.48,2.04,0.1,0.35
157.49,2.04,0.1,0.35
157.5,2.04,0.1,0.35
157.51,2.04,0.1,0.35
157.52,2.04,0.1,0.35
157.53,2.04,0.1,0.35
157.54,2.05,0.1,0.35
157.55,2.05,0.1,0.35
157.56,2.05,0.1,0.35
157.57,2.05,0.1,0.35
157.58,2.05,0.1,0.35
157.59,2.05,0.1,0.35
157.6,2.05,0.1,0.35
157.61,2.05,0.1,0.35
157.62,2.05,0.1,0.35
157.63,2.05,0.1,0.35
157.64,2.06,0.1,0.35
157.65,2.06,0.1,0.35
157.66,2.06,0.1,0.35
157.67,2.06,0.1,0.35
157.68,2.06,0.1,0.35
157.69,2.06,0.1,0.35
157.7,2.06,0.1,0.35
157.71,2.06,0.1,0.35
157.72,2.06,0.1,0.35
157.73,2.06,0.1,0.35
157.74,2.07,0.1,0.35
157.75,2.07,0.1,0.35
157.76,2.07,0.1,0.35
157.77,2.07,0.1,0.35
157.78,2.07,0.1,0.35
157.79,2.07,0.1,0.35
157.8,2.07,0.1,0.35
157.81,2.07,0.1,0.35
157.82,2.07,0.1,0.35
157.83,2.07,0.1,0.35
157.84,2.08,0.1,0.35
157.85,2.08,0.1,0.35
157.86,2.08,0.1,0.35
157.87,2.08,0.1,0.35
157.88,2.08,0.1,0.35
157.89,2.08,0.1,0.35
157.9,2.08,0.1,0.35
157.91,2.08,0.1,0.35
157.92,2.08,0.1,0.35
157.93,2.08,0.1,0.35
157.94,2.09,0.1,0.35
157.95,2.09,0.1,0.35
157.96,2.09,0.1,0.35
157.97,2.09,0.1,0.35
157.98,2.09,0.1,0.35
157.99,2.09,0.1,0.35
158.0,2.09,0.1,0.35
158.01,2.09,0.1,0.35
158.02,2.09,0.1,0.35
158.03,2.09,0.1,0.35
158.04,2.1,0.1,0.35
158.05,2.1,0.1,0.35
158.06,2.1,0.1,0.35
158.07,2.1,0.1,0.35
158.08,2.1,0.1,0.35
158.09,2.1,0.1,0.35
158.1,2.1,0.1,0.35
158.11,2.1,0.1,0.35
158.12,2.1,0.1,0.35
158.13,2.1,0.1,0.35
158.14,2.11,0.1,0.35
158.15,2.11,0.1,0.35
158.16,2.11,0.1,0.35
158.17,2.11,0.1,0.35
158.18,2.11,0.1,0.35
158.19,2.11,0.1,0.35
158.2,2.11,0.1,0.35
158.21,2.11,0.1,0.35
158.22,2.11,0.1,0.35
158.23,2.11,0.1,0.35
158.24,2.11,0.1,0.35
158.25,2.12,0.1,0.35
158.26,2.12,0.1,0.35
158.27,2.12,0.1,0.35
158.28,2.12,0.1,0.35
158.29,2.12,0.1,0.35
158.3,2.12,0.1,0.35
158.31,2.12,0.1,0.35
158.32,2.12,0.1,0.35
158.33,2.12,0.1,0.35
158.34,2.12,0.1,0.35
158.35,2.13,0.1,0.35
158.36,2.13,0.1,0.35
158.37,2.13,0.1,0.35
158.38,2.13,0.1,0.35
158.39,2.13,0.1,0.35
158.4,2.13,0.1,0.35
158.41,2.13,0.1,0.35
158.42,2.13,0.1,0.35
158.43,2.13,0.1,0.35
158.44,2.13,0.1,0.35
158.45,2.14,0.1,0.35
158.46,2.14,0.1,0.35
158.47,2.14,0.1,0.35
158.48,2.14,0.1,0.35
158.49,2.14,0.1,0.35
158.5,2.14,0.1,0.35
158.51,2.14,0.1,0.35
158.52,2.14,0.1,0.35
158.53,2.14,0.1,0.35
158.54,2.14,0.1,0.35
158.55,2.14,0.1,0.35
158.56,2.15,0.1,0.35
158.57,2.15,0.1,0.35
158.58,2.15,0.1,0.35
158.59,2.15,0.1,0.35
158.6,2.15,0.1,0.35
158.61,2.15,0.1,0.35
158.62,2.15,0.1,0.35
158.63,2.15,0.1,0.35
158.64,2.15,0.1,0.35
158.65,2.15,0.1,0.35
158.66,2.16,0.1,0.35
158.67,2.16,0.09,0.35
158.68,2.16,0.09,0.35
158.69,2.16,0.09,0.35
158.7,2.16,0.09,0.35
158.71,2.16,0.09,0.35
158.72,2.16,0.09,0.35
158.73,2.16,0.09,0.35
158.74,2.16,0.09,0.35
158.75,2.16,0.09,0.35
158.76,2.16,0.09,0.35
158.77,2.17,0.09,0.35
158.78,2.17,0.09,0.35
158.79,2.17,0.09,0.35
158.8,2.17,0.09,0.35
158.81,2.17,0.09,0.35
158.82,2.17,0.09,0.35
158.83,2.17,0.09,0.35
158.84,2.17,0.09,0.35
158.85,2.17,0.09,0.35
158.86,2.17,0.09,0.35
158.87,2.18,0.09,0.35
158.88,2.18,0.09,0.36
158.89,2.18,0.09,0.36
158.9,2.18,0.09,0.36
158.91,2.18,0.09,0.36
158.92,2.18,0.09,0.36
158.93,2.18,0.09,0.36
158.94,2.18,0.09,0.36
158.95,2.18,0.09,0.36
158.96,2.18,0.09,0.36
158.97,2.18,0.09,0.36
158.98,2.19,0.09,0.36
158.99,2.19,0.09,0.36
159.0,2.19,0.09,0.36
